,customer_id,churn,churn prediction,churn probability
6517,9867-JCZSP,0,0,8.104333126977831
6186,1069-QJOEE,0,0,8.111478650786571
6491,9347-AERRL,0,0,8.115579266815885
6402,6765-MBQNU,0,0,8.117510764023049
2451,0727-BNRLG,0,0,8.141010865162967
2575,3705-RHRFR,0,0,8.141010865162967
6306,4403-BWPAY,0,0,8.16952004290529
6160,0203-HHYIJ,1,0,8.224173015663204
6435,7609-NRNCA,0,0,8.236686066306797
6468,8595-SIZNC,0,0,8.249951712052919
6488,9067-YGSCA,0,0,8.264182845034897
2597,4159-NAAIX,0,0,8.331992248480638
2828,9570-KYEUA,0,0,8.331992248480638
2591,4049-ZPALD,0,0,8.331992248480638
2550,3134-DSHVC,0,0,8.331992248480638
2675,6211-WWLTF,0,0,8.331992248480638
2657,5716-EZXZN,0,0,8.331992248480638
6304,4378-BZYFP,0,0,8.336781161631423
6308,4451-RWASJ,0,0,8.360043523177906
6263,3131-NWVFJ,0,0,8.360043523177906
6271,3423-HHXAO,0,0,8.360043523177906
6421,7279-NMVJC,0,0,8.361747412038426
6480,8884-MRNSU,0,0,8.361747412038426
6248,2788-CJQAQ,0,0,8.369940815428139
5561,0754-EEBDC,0,0,8.37457959623101
6485,8969-PRHFK,0,0,8.375400799849116
6465,8573-JGCZW,0,0,8.375400799849116
6321,4685-TFLLS,0,0,8.375400799849116
6143,9798-OPFEM,0,0,8.470600641119356
6033,8098-TDCBU,0,0,8.470600641119356
5519,0057-QBUQH,0,0,8.470600641119356
6036,8148-NLEGT,0,0,8.470600641119356
6195,1272-ILHFG,0,0,8.498758256720226
6342,5312-TSZVC,0,0,8.498758256720226
6283,3721-CNZHX,0,0,8.498758256720226
6515,9845-QOMAD,0,0,8.498758256720226
6261,3082-WQRVY,0,0,8.498758256720226
6184,1038-ZAGBI,1,0,8.508655548970461
6206,1680-VDCWW,0,0,8.508655548970461
6202,1429-UYJSV,0,0,8.508655548970461
2572,3617-XLSGQ,0,0,8.52550906925616
31,0458-HEUZG,0,0,8.532788829405025
5828,4825-FUREZ,0,0,8.53627291002692
2499,1832-PEUTS,0,0,8.553975944124142
6437,7649-PHJVR,0,0,8.580308200587396
2537,2789-CZANW,0,0,8.585872337045107
2615,4778-IZARL,0,0,8.585872337045107
6249,2809-ILCYT,0,0,8.616343321948719
6366,5914-GXMDA,0,0,8.624802191842669
6516,9847-HNVGP,0,0,8.632711224937532
2760,7973-DZRKH,0,0,8.63271593779114
6511,9766-HGEDE,0,0,8.637463781238925
456,7321-ZNSLA,0,0,8.680055447779639
6501,9531-NSBMR,0,0,8.682494499534977
6371,5986-WWXDV,0,0,8.682494499534977
6418,7190-XHTWJ,0,0,8.682494499534977
6280,3653-NCRDJ,0,0,8.682494499534977
6278,3572-UUHRS,0,0,8.682494499534977
6374,6016-NXBNJ,0,0,8.682494499534977
6495,9451-WLYRI,0,0,8.68590312760076
6412,7009-PCARS,0,0,8.68590312760076
6335,5016-LIPDW,0,0,8.68590312760076
6375,6051-PTVNS,0,0,8.68590312760076
6455,8249-THVEC,0,0,8.68590312760076
6209,1697-LYYYX,0,0,8.68590312760076
6509,9732-OUYRN,0,0,8.68590312760076
6329,4893-GYUJU,0,0,8.68590312760076
6358,5777-ZPQNC,0,0,8.692645592316666
6289,3887-PBQAO,0,0,8.718734920303342
6164,0307-BCOPK,0,0,8.728404537989599
6220,1915-OAKWD,0,0,8.728404537989599
6300,4311-QTTAI,0,0,8.728404537989599
6284,3724-BSCVH,0,0,8.736932343041252
6438,7665-VIGUD,0,0,8.736932343041252
6223,1952-DVVSW,0,0,8.736932343041252
6198,1345-ZUKID,0,0,8.760821238110033
6390,6508-NJYRO,0,0,8.760821238110033
6351,5546-QUERU,0,0,8.765965974058876
2728,7182-OVLBJ,0,0,8.767639405984239
6353,5602-BVFMK,0,0,8.770718530360268
6240,2592-HODOV,0,0,8.770718530360268
6370,5961-VUSRV,0,0,8.770718530360268
6292,3985-HOYPM,0,0,8.816134918011462
6275,3523-BRGUW,0,0,8.816134918011462
6203,1439-LCGVL,0,0,8.816134918011462
6425,7319-ZNRTR,0,0,8.85996349927142
2486,1480-BKXGA,0,0,8.890326929751817
2513,2223-GDSHL,0,0,8.890326929751817
2804,8975-SKGRX,0,0,8.890326929751817
2677,6242-FEGFD,0,0,8.92520040926312
373,6166-YIPFO,0,0,8.959076549158244
619,9880-TDQAC,0,0,8.959076549158244
2839,9788-HNGUT,0,0,8.975522065237538
2557,3258-ZKPAI,0,0,8.975522065237538
2836,9739-JLPQJ,0,0,8.975522065237538
2423,0017-IUDMW,0,0,8.975522065237538
2581,3810-DVDQQ,0,0,8.975522065237538
2697,6650-BWFRT,0,0,8.975522065237538
2487,1488-PBLJN,0,0,8.975522065237538
2740,7569-NMZYQ,0,0,8.975522065237538
2712,6904-JLBGY,0,0,8.975522065237538
2786,8628-MFKAX,0,0,8.975522065237538
476,7633-MVPUY,0,0,8.98986162108141
26,0412-UCCNP,0,0,8.98986162108141
399,6504-VBLFL,0,0,8.98986162108141
627,9995-HOTOH,0,0,9.056528287748078
418,6727-IOTLZ,0,0,9.069243541994254
520,8232-CTLKO,0,0,9.111668114170449
6599,1552-CZCLL,0,0,9.113032925751009
610,9769-TSBZE,0,0,9.1182484800859
6817,5442-BXVND,0,0,9.126022043026433
191,3397-AVTKU,0,0,9.146880828374846
607,9675-ICXCT,0,0,9.184094679259024
6541,0484-JPBRU,0,0,9.19421855239941
289,4994-OBRSZ,0,0,9.22166619703743
241,4111-BNXIF,0,0,9.233633095470514
5553,0608-JDVEC,0,0,9.243412552842964
535,8468-FZTOE,0,0,9.251685313818571
2466,1095-WGNGG,0,0,9.255424907473813
2576,3716-LRGXK,0,0,9.255424907473813
6753,4203-QGNZA,0,0,9.295816561059285
6855,6147-CBCRA,0,0,9.304134895446598
7034,9860-LISIZ,0,0,9.319684345996048
6630,2085-JVGAD,0,0,9.319684345996048
6600,1552-TKMXS,0,0,9.319684345996048
6580,1222-KJNZD,0,0,9.319684345996048
7006,9184-GALIL,0,0,9.319684345996048
6977,8681-ICONS,0,0,9.32490658979158
395,6439-PKTRR,0,0,9.370293637213706
599,9530-GRMJG,0,0,9.370293637213706
6995,9046-DQMTP,0,0,9.390917231871201
6845,6016-LVTJQ,0,0,9.390917231871201
6788,4803-LBYPN,0,0,9.390917231871201
337,5702-KVQRD,0,0,9.393618488782831
514,8200-LGKSR,0,0,9.393618488782831
575,9225-BZLNZ,0,0,9.412189581772529
117,2167-FQSTQ,0,0,9.412189581772529
2593,4057-FKCZK,0,0,9.413833612899326
2471,1206-EHBDD,0,0,9.413833612899326
2620,4884-TVUQF,0,0,9.458861020797283
2667,5998-DZLYR,0,0,9.472097712604025
112,2091-GPPIQ,0,0,9.47529642492968
2705,6766-HFKLA,0,0,9.477908639844904
6258,2926-JEJJC,0,0,9.479462817168464
6496,9483-GCPWE,0,0,9.479462817168464
6470,8631-XVRZL,0,0,9.479462817168464
6313,4537-CIBHB,0,0,9.479462817168464
6811,5260-UMPWX,0,0,9.48897326818658
7011,9313-QOLTZ,0,0,9.49453388515417
2841,9845-PEEKO,0,0,9.510361213205998
6500,9522-ZSINC,0,0,9.530005291441073
2645,5414-OFQCB,0,0,9.573260800043908
2766,8085-MSNLK,0,0,9.59660887347244
308,5248-KWLAR,0,0,9.621713391296339
55,0795-LAFGP,0,0,9.621713391296339
141,2400-XIWIO,0,0,9.621713391296339
124,2200-DSAAL,0,0,9.62997939098406
332,5641-DMBFJ,0,0,9.636207916594955
582,9297-FVVDH,0,0,9.636207916594955
2815,9220-ZNKJI,0,0,9.636390000520178
6298,4291-YZODP,0,0,9.665969392354286
6427,7353-YOWFP,0,0,9.665969392354286
2662,5887-IKKYO,0,0,9.675533825927499
6296,4163-HFTUK,0,0,9.695073119828988
506,8144-DGHXP,0,0,9.700565283366116
6543,0516-QREYC,0,0,9.746274759848149
6958,8204-TIFGJ,0,0,9.746274759848149
625,9928-BZVLZ,0,0,9.782261204923449
6633,2120-SMPEX,0,0,9.788417616991007
6535,0357-NVCRI,0,0,9.788417616991007
6264,3146-JTQHR,0,0,9.808085629033174
6449,8076-FEZKJ,0,0,9.808085629033174
523,8311-UEUAB,0,0,9.812954640928222
6912,7407-SUJIZ,0,0,9.817507645723301
6612,1760-CAZHT,0,0,9.817507645723301
93,1642-HMARX,0,0,9.858074293497568
111,2088-IEBAU,0,0,9.858074293497568
186,3259-QMXUN,0,0,9.864302819108463
88,1498-NHTLT,0,0,9.864302819108463
6690,3043-SUDUA,0,0,9.889121110361138
5771,3812-LRZIR,0,0,9.89596943217795
105,1960-UOTYM,0,0,9.897424842725675
6312,4530-NDRKU,0,0,9.903406916005634
6458,8332-OSJDW,0,0,9.903833567844082
364,6034-ZRYCV,1,0,9.909076549158243
6545,0536-BGFMZ,0,0,9.91632898341953
5860,5310-NOOVA,0,0,9.927743498262211
6179,0956-SYCWG,0,0,9.940977968552989
6301,4318-RAJVY,0,0,9.946800362575493
2502,1930-QPBVZ,0,0,9.951382721770779
6006,7643-RCHXS,0,0,9.969185391115799
30,0455-ENTCR,0,0,9.9861093121975
95,1699-UOTXU,0,0,9.989861621081408
6985,8815-LMFLX,0,0,10.018988958588624
6822,5539-HIVAK,0,0,10.019638647570199
561,9027-TMATR,0,0,10.046407693820088
6162,0221-NAUXK,0,0,10.067747151300273
2429,0181-RITDD,0,0,10.068037444901012
2612,4683-WYDOU,0,0,10.068037444901012
6870,6506-EYCNH,0,0,10.103532217524371
6657,2484-DGXPZ,1,0,10.111850551911685
6998,9092-GDZKO,0,0,10.123769628427604
253,4355-HBJHH,1,0,10.135923446928118
6567,1051-EQPZR,0,0,10.169542859603993
6627,2061-VVFST,0,0,10.169542859603993
6328,4815-TUMEQ,0,0,10.2088633439653
6597,1498-DQNRX,0,0,10.242246951066692
6770,4623-ZKHLY,0,0,10.249235422024238
6602,1577-HKTFG,1,0,10.250565285454003
2580,3795-CAWEX,0,0,10.251427136660713
145,2516-XSJKX,0,0,10.264661662074056
885,4598-ZADCK,0,0,10.268285641760544
1140,8996-ZROXE,0,0,10.268285641760544
772,2550-AEVRU,0,0,10.268285641760544
1119,8668-KNZTI,0,0,10.268285641760544
2585,3882-IYOIJ,0,0,10.29026916055378
2819,9330-VOFSZ,0,0,10.29026916055378
2547,3090-HAWSU,1,0,10.29026916055378
2720,7017-VFHAY,0,0,10.29026916055378
6742,4018-KJYUY,0,0,10.291378279167096
7035,9867-NNXLC,0,0,10.291378279167096
5907,6048-NJXHX,0,0,10.302605908829081
6706,3374-PZLXD,0,0,10.308257593146312
1084,7945-HLKEA,0,0,10.367624658907781
778,2634-HCZGT,1,0,10.367624658907781
930,5294-CDGWY,1,0,10.367624658907781
935,5446-DKWYW,0,0,10.367624658907781
942,5724-BIDBU,0,0,10.367624658907781
785,2794-XIMMO,1,0,10.367624658907781
889,4636-OLWOE,0,0,10.367624658907781
964,6008-NAIXK,0,0,10.367624658907781
674,0743-HRVFF,0,0,10.367624658907781
1054,7470-DYNOE,0,0,10.367624658907781
1072,7753-USQYQ,0,0,10.367624658907781
2781,8480-PPONV,0,0,10.427319480856688
6286,3750-YHRYO,0,0,10.428237241876973
6233,2351-RRBUE,0,0,10.428237241876973
2736,7516-GMHUV,0,0,10.44374493298151
2672,6103-LIANB,0,0,10.44420680997743
2626,5090-EMGTC,0,0,10.44420680997743
2437,0356-OBMAC,0,0,10.44420680997743
2784,8591-TKMZH,0,0,10.493705273877254
2636,5236-PERKL,1,0,10.493705273877254
1147,9114-AAFQH,0,0,10.507807975030795
1026,6981-TDRFT,0,0,10.509321230610828
1010,6738-ISCBM,0,0,10.509321230610828
724,1708-PBBOA,0,0,10.509321230610828
692,1099-BTKWT,0,0,10.566167687226814
841,3850-OKINF,0,0,10.577720444832066
779,2639-UGMAZ,0,0,10.577720444832066
7017,9391-TTOYH,0,0,10.596133273456095
1154,9209-NWPGU,0,0,10.608660247758065
1175,9619-GSATL,0,0,10.608660247758065
1152,9200-NLNPD,0,0,10.618498394145401
1102,8259-DZLIZ,0,0,10.618498394145401
895,4702-HDRKD,0,0,10.618498394145401
960,5944-UGLLK,0,0,10.618498394145401
767,2511-MORQY,0,0,10.618498394145401
734,1925-LFCZZ,0,0,10.618498394145401
717,1534-OULXE,0,0,10.618498394145401
1060,7614-QVWQL,1,0,10.618498394145401
977,6229-UOLQL,0,0,10.618498394145401
936,5498-IBWPI,0,0,10.618498394145401
642,0254-WWRKD,0,0,10.618498394145401
635,0104-PPXDV,0,0,10.618498394145401
1091,8050-XGRVL,0,0,10.618498394145401
762,2430-RRYUW,0,0,10.618498394145401
761,2405-LBMUW,0,0,10.618498394145401
1190,9830-ECLEN,0,0,10.618498394145401
727,1834-ABKHQ,0,0,10.618498394145401
1150,9150-HEPMB,0,0,10.618498394145401
976,6195-MELTI,0,0,10.618498394145401
6398,6674-KVJHG,0,0,10.649818892477759
1073,7781-EWARA,0,0,10.665506704374051
886,4611-ANLQC,0,0,10.679018779590459
830,3605-JISKB,0,0,10.717837411292638
989,6388-TABGU,0,0,10.717837411292638
816,3401-URHDA,0,0,10.717837411292638
1041,7153-CHRBV,0,0,10.717837411292638
702,1264-FUHCX,0,0,10.717837411292638
1144,9060-HJJRW,0,0,10.717837411292638
880,4549-ZDQYY,0,0,10.717837411292638
801,3055-VTCGS,0,0,10.717837411292638
879,4547-FZJWE,0,0,10.717837411292638
726,1752-OZXFY,0,0,10.717837411292638
847,3950-VPYJB,0,0,10.717837411292638
1018,6872-HXFNF,0,0,10.717837411292638
524,8313-AFGBW,0,0,10.731035931079907
923,5170-PTRKA,0,0,10.741823202804166
1172,9581-GVBXT,0,0,10.741823202804166
928,5245-VDBUR,0,0,10.741823202804166
637,0121-SNYRK,0,0,10.741823202804166
995,6481-LXPWL,0,0,10.741823202804166
639,0230-UBYPQ,0,0,10.741823202804166
2425,0020-INWCK,0,0,10.747216819968466
2734,7375-WMVMT,0,0,10.747216819968466
2787,8639-NHQEI,0,0,10.747216819968466
6544,0519-DRGTI,0,0,10.752673094997192
311,5256-SKJGO,0,0,10.756528287748075
6871,6509-TSGWN,0,0,10.77327587999603
6416,7089-RKVSZ,0,0,10.78835826878094
6113,9350-ZXYJC,0,0,10.788986579728176
6636,2164-SOQXL,0,0,10.79481595214005
6709,3486-KHMLI,0,0,10.80183459333245
2474,1303-SRDOK,0,0,10.805609315542483
683,0946-FKYTX,0,0,10.820665887205106
912,4999-IEZLT,0,0,10.820665887205106
428,6901-GOGZG,0,0,10.864302819108461
159,2863-IMQDR,0,0,10.864302819108461
1120,8672-OAUPW,0,0,10.86939168241194
6439,7677-SJJJK,0,0,10.870835551658814
6789,4830-FAXFM,0,0,10.871399725845086
6712,3530-VWVGU,0,0,10.876364494081642
7022,9546-KDTRB,0,0,10.881903927525757
1143,9055-MOJJJ,0,0,10.882551246353476
1080,7876-AEHIG,0,0,10.882551246353476
775,2581-VKIRT,0,0,10.882551246353476
1156,9253-VIFJQ,0,0,10.882551246353476
774,2580-ATZSQ,0,0,10.882551246353476
1126,8777-PVYGU,0,0,10.882551246353476
1128,8788-DOXSU,0,0,10.882551246353476
1176,9640-ZSLDC,0,0,10.882551246353476
1086,7994-XIRTR,0,0,10.882551246353476
749,2239-CGBUZ,0,0,10.882551246353476
945,5756-OZRIO,0,0,10.882551246353476
648,0334-ZFJSR,0,0,10.882551246353476
839,3740-RLMVT,0,0,10.882551246353476
924,5196-WPYOW,0,0,10.882551246353476
805,3161-ONRWK,0,0,10.882551246353476
921,5127-BZENZ,0,0,10.882551246353476
699,1177-XZBJL,0,0,10.882551246353476
909,4942-VZZOM,0,0,10.882551246353476
795,2969-VAPYH,0,0,10.882551246353476
903,4872-VXRIL,0,0,10.882551246353476
888,4632-XJMEX,0,0,10.882551246353476
1065,7670-ZBPOQ,0,0,10.882551246353476
703,1265-HVPZB,0,0,10.882551246353476
650,0378-XSZPU,1,0,10.882551246353476
824,3489-VSFRD,0,0,10.882551246353476
934,5387-ASZNZ,0,0,10.882551246353476
694,1122-YJBCS,0,0,10.888907912139144
807,3181-VTHOE,0,0,10.888907912139144
968,6094-ZIVKX,0,0,10.888907912139144
5611,1407-DIGZV,0,0,10.891596672965386
818,3422-WJOYD,0,0,10.915911017761845
813,3315-IKYZQ,0,0,10.915911017761845
685,0980-FEXWF,0,0,10.915911017761845
1193,9931-DCEZH,0,0,10.915911017761845
786,2812-ENYMO,0,0,10.915911017761845
863,4189-NAKJS,0,0,10.915911017761845
822,3482-ABPKK,0,0,10.915911017761845
1097,8190-ZTQFB,0,0,10.920054368440743
1078,7841-FCRQD,0,0,10.924229352149158
851,4023-RTIQM,0,0,10.924229352149158
686,0983-TATYJ,0,0,10.924229352149158
412,6691-CCIHA,0,0,10.93096948577513
564,9073-ZZIAY,0,0,10.93096948577513
2625,5089-IFSDP,1,0,10.965133845305825
2794,8819-ZBYNA,0,0,10.965133845305825
6895,7047-YXDMZ,0,0,10.969443244071941
6637,2171-UDMFD,0,0,10.972384676540765
1022,6941-KXRRV,0,0,10.974709675722247
931,5306-BVTKJ,0,0,10.974709675722247
2587,3963-RYFNS,0,0,10.975522065237538
2448,0675-NCDYU,0,0,10.975522065237538
957,5906-CVLHP,1,0,10.976222931302283
1005,6682-VCIXC,0,0,10.976222931302283
691,1094-BKOSX,0,0,10.976222931302283
1118,8627-EHGIP,1,0,10.976222931302283
993,6461-PPAXN,0,0,10.981921659841465
814,3340-QBBFM,0,0,10.981921659841465
1105,8318-LCNBW,0,0,10.981921659841465
1115,8570-KLJYJ,0,0,10.981921659841465
781,2703-AMTUL,0,0,10.981921659841465
802,3067-SVMTC,0,0,10.988246929286381
1129,8821-KVZKQ,0,0,10.988246929286381
971,6152-ONASV,0,0,10.988246929286381
948,5795-BKOYE,0,0,10.988246929286381
6814,5372-FBKBN,0,0,10.998533272804238
800,3034-ZBEQN,1,0,10.998695467233773
1124,8745-PVESG,0,0,10.999182372259432
1002,6598-KELSS,0,0,10.999182372259432
1063,7636-PEPNS,0,0,10.999182372259432
920,5125-CNDSP,0,0,10.999182372259432
1046,7244-QWYHG,0,0,10.999182372259432
1030,7029-IJEJK,0,0,10.999182372259432
1184,9746-YKGXB,0,0,10.999182372259432
1180,9702-AIUJO,0,0,10.999182372259432
901,4825-XJGDM,0,0,10.999182372259432
2714,6950-TWMYB,0,0,11.007116980698074
858,4115-UMJFQ,0,0,11.012232720797908
737,2039-JONDJ,0,0,11.01525003490908
1019,6933-FHBZC,0,0,11.01525003490908
705,1301-LOPVR,0,0,11.01525003490908
811,3275-RHRNE,0,0,11.01525003490908
1000,6584-VQMYT,0,0,11.01525003490908
808,3205-MXZRA,0,0,11.01525003490908
751,2282-YGNOR,0,0,11.01525003490908
1168,9473-CBZOP,0,0,11.01525003490908
6243,2667-WYLWJ,1,0,11.02085257583314
955,5844-QVTAT,0,0,11.023568369296393
884,4578-PHJYZ,0,0,11.038240785358736
715,1474-JUWSM,0,0,11.038240785358736
714,1430-SFQSA,0,0,11.039235826420608
941,5701-GUXDC,0,0,11.039235826420608
834,3648-GZPHF,0,0,11.047554160807922
6852,6131-IUNXN,0,0,11.049512578265249
13,0253-ZTEOB,0,0,11.055580367331899
6244,2673-ZALNP,0,0,11.057342126844635
729,1866-DIOQZ,0,0,11.065174504805237
1189,9803-FTJCG,0,0,11.065174504805237
6182,1015-JPFYW,0,0,11.06864441747664
6237,2550-QHZGP,0,0,11.06864441747664
2542,2927-CVULT,0,0,11.07119200764365
710,1371-WEPDS,0,0,11.072950303580273
899,4785-QRJHC,1,0,11.07556194844952
1025,6968-URWQU,0,0,11.07556194844952
882,4565-EVZMJ,0,0,11.07556194844952
783,2725-IWWBA,0,0,11.07556194844952
991,6416-JNVRK,0,0,11.07556194844952
1148,9127-QRZMH,0,0,11.07556194844952
1186,9758-MFWGD,0,0,11.077538151634712
6565,1038-RQOST,0,0,11.078602606997546
1125,8760-ZRHKE,0,0,11.080577547499098
736,2027-DNKIV,0,0,11.081260676988702
746,2188-SXWVT,0,0,11.081260676988702
1007,6693-DJWTY,0,0,11.081260676988702
939,5575-GNVDE,0,0,11.081260676988702
1158,9309-BZGNT,0,0,11.091075405198847
981,6281-FKEWS,0,0,11.091912585411743
743,2144-ESWKO,0,0,11.099547739961046
838,3739-YBWAB,0,0,11.105246468500228
782,2724-FJDYW,0,0,11.120956747560763
1165,9411-TPQQV,0,0,11.120956747560763
845,3926-YZVVX,0,0,11.120956747560763
946,5777-KJIRB,0,0,11.120956747560763
1185,9750-BOOHV,0,0,11.126396845208859
951,5825-XJOCM,0,0,11.139423510783086
664,0657-DOGUM,0,0,11.139423510783086
1133,8869-TORSS,1,0,11.139423510783086
1048,7269-JISCY,0,0,11.14444498731599
1024,6968-MHOMU,0,0,11.14444498731599
933,5386-THSLQ,0,0,11.14444498731599
1195,9955-QOPOY,0,0,11.15296076434722
848,3957-HHLMR,0,0,11.15296076434722
687,0993-OSGPT,0,0,11.15296076434722
1116,8597-CTXVJ,0,0,11.15296076434722
2638,5278-PNYOX,0,0,11.16086287599099
2485,1455-HFBXA,0,0,11.166544167842655
2711,6900-RBKER,0,0,11.166544167842655
1149,9139-TWBAS,0,0,11.166804306028382
1075,7801-CEDNV,0,0,11.166804306028382
2678,6244-BESBM,0,0,11.170448094600198
5802,4475-NVTLU,0,0,11.17837874710192
1038,7105-MXJLL,0,0,11.179963869969917
992,6440-DKQGE,0,0,11.18828220435723
654,0484-FFVBJ,0,0,11.18828220435723
6448,8075-GXIUB,0,0,11.217822272802838
1087,7995-ZHHNZ,0,0,11.220295764707998
732,1898-JSNDC,0,0,11.220295764707998
784,2746-DIJLO,0,0,11.220295764707998
102,1904-WAJAA,0,0,11.227166616583396
969,6114-TCFID,0,0,11.238185608652927
1177,9670-BPNXF,0,0,11.240275783510356
819,3441-CGZJH,0,0,11.240275783510356
1008,6718-BDGHG,0,0,11.240275783510356
756,2348-KCJLT,0,0,11.240275783510356
630,0022-TCJCI,1,0,11.240275783510356
937,5499-ECUTN,0,0,11.240275783510356
741,2073-QBVBI,0,0,11.244281556219526
757,2361-FJWNO,0,0,11.244281556219526
1136,8898-KASCD,0,0,11.244281556219526
852,4032-RMHCI,0,0,11.244281556219526
854,4086-ATNFV,0,0,11.245974512049537
769,2522-WLNSF,0,0,11.245974512049537
1031,7032-LMBHI,0,0,11.245974512049537
900,4808-YNLEU,0,0,11.245974512049537
961,5975-BAICR,0,0,11.245974512049537
896,4730-AWNAU,0,0,11.245974512049537
679,0866-QLSIR,1,0,11.245974512049537
837,3727-OWVYD,0,0,11.245974512049537
629,0020-JDNXP,0,0,11.245974512049537
1057,7541-YLXCL,1,0,11.245974512049537
742,2137-DQMEV,0,0,11.269591890253174
704,1282-IHQAC,0,0,11.269591890253174
2596,4137-JOPHL,0,0,11.275262655237611
733,1921-KYSAY,0,0,11.27927637420902
6497,9498-FIMXL,0,0,11.28291555722295
2755,7868-TMWMZ,0,0,11.29026916055378
1106,8319-QBEHW,0,0,11.296594995875873
1014,6810-VCAEX,0,0,11.298497522193365
760,2391-IPLOP,0,0,11.298510234572843
817,3417-TSCIC,0,0,11.304544681902003
940,5640-CAXOA,0,0,11.304913330263187
1015,6827-IEAUQ,0,0,11.309685894203703
956,5872-OEQNH,0,0,11.339042789983901
857,4114-QMKVN,0,0,11.3513555029404
950,5820-PTRYM,0,0,11.3513555029404
881,4560-WQAQW,0,0,11.3513555029404
1196,9968-FFVVH,0,0,11.3513555029404
947,5791-KAJFD,0,0,11.3513555029404
1074,7795-CFOCW,0,0,11.356906909416312
1012,6778-JFCMK,0,0,11.361967885791673
689,1042-HFUCW,0,0,11.361967885791673
916,5062-CJJKH,0,0,11.361967885791673
1081,7901-IIDQV,0,0,11.361967885791673
790,2877-VDUER,0,0,11.362605637955493
671,0723-VSOBE,0,0,11.377678135445842
1101,8224-UAXBZ,0,0,11.381425897072893
752,2292-XQWSV,0,0,11.385009599768837
861,4174-LPGTI,1,0,11.385009599768837
1083,7931-PXHFC,1,0,11.385009599768837
1182,9720-JJJOR,0,0,11.385009599768837
770,2541-YGPKE,0,0,11.385009599768837
644,0303-UNCIP,0,0,11.385009599768837
744,2150-WLKUW,0,0,11.385009599768837
651,0384-LPITE,0,0,11.385009599768837
874,4445-KWOKW,0,0,11.385009599768837
640,0234-TEVTT,0,0,11.4013172517456
747,2212-LYASK,0,0,11.441857610932432
680,0872-CASZJ,0,0,11.443282232926832
986,6332-FBZRI,0,0,11.443282232926832
6430,7435-ZNUYY,0,0,11.447836678273852
978,6252-DFGTK,0,0,11.455377419657099
967,6064-PUPMC,0,0,11.461306902938908
768,2519-TWKFS,0,0,11.461306902938908
1056,7508-KBIMB,0,0,11.461306902938908
700,1183-CANVH,0,0,11.461306902938908
997,6543-JXSOO,0,0,11.461306902938908
1191,9894-QMIMJ,0,0,11.461306902938908
1013,6784-XYJAE,0,0,11.471643114037787
869,4328-VUFWD,0,0,11.471643114037787
965,6047-SUHPR,0,0,11.471643114037787
2812,9127-FHJBZ,0,0,11.482500976188602
2428,0164-APGRB,0,0,11.482500976188602
2525,2469-DTSGX,0,0,11.482500976188602
2521,2380-DAMQP,0,0,11.482500976188602
2618,4829-ZLJTK,0,0,11.482500976188602
6959,8246-SHFGA,0,0,11.49133300814213
6933,7812-FZHPE,1,0,11.49133300814213
777,2606-PKWJB,0,0,11.501640725674791
1103,8292-FRFZQ,0,0,11.501640725674791
1050,7325-ENZFI,0,0,11.501640725674791
6574,1140-UKVZG,0,0,11.501837209822801
722,1696-MZVAU,0,0,11.50959041170092
1123,8738-JOKAR,0,0,11.520812646737081
735,1929-ZCBHE,0,0,11.580078378834186
1164,9388-ZEYVT,0,0,11.580078378834186
6618,1866-ZSLJM,0,0,11.58995566643219
6546,0547-HURJB,0,0,11.599704594449275
6971,8457-XIGKN,0,0,11.602531608605139
6702,3318-ISQFQ,0,0,11.602531608605139
1153,9207-ZPANB,0,0,11.607446161006033
673,0743-HNPFG,0,0,11.611624952154507
701,1208-DNHLN,1,0,11.61286117405821
632,0074-HDKDG,0,0,11.626020737999745
6893,7010-ZMVBF,0,0,11.627303003419437
1033,7089-XXAYG,0,0,11.629283550615835
7039,9967-ATRFS,0,0,11.634498793179791
846,3941-XTSKM,0,0,11.64690334073135
1052,7338-ERIVA,0,0,11.64690334073135
794,2925-MXLSX,0,0,11.657086460944155
45,0621-JFHOL,0,0,11.665399448828069
6744,4054-CUMIA,0,0,11.669445860562293
6917,7542-CYDDM,0,0,11.669445860562293
1040,7136-RVDTZ,1,0,11.679307942539163
6996,9046-JBFWA,0,0,11.68996210707926
6944,7956-XQWGU,0,0,11.68996210707926
7003,9142-XMYJH,0,0,11.68996210707926
2845,9924-JPRMC,0,0,11.711659694450736
6862,6286-ZHAOK,0,0,11.718026247772213
6987,8942-DBMHZ,0,0,11.735674589726582
6885,6838-HVLXG,0,0,11.735674589726582
6598,1539-LNKHM,0,0,11.735674589726582
6853,6131-JLWZM,0,0,11.735674589726582
6727,3752-CQSJI,0,0,11.735674589726582
1107,8328-SKJNO,0,0,11.742651863905703
1169,9495-REDIY,0,0,11.742651863905703
6948,7998-ZLXWN,0,0,11.750660460290545
1160,9330-DHBFL,0,0,11.755742762233533
681,0895-LMRSF,0,0,11.755742762233533
6765,4488-PSYCG,1,0,11.76038661731297
6746,4079-ULGFR,0,0,11.76038661731297
6929,7777-UNYHB,0,0,11.777817446869438
6916,7531-GQHME,0,0,11.777817446869438
7015,9367-TCUYN,0,0,11.777817446869438
6555,0787-LHDYT,0,0,11.789476646045264
6966,8387-UGUSU,0,0,11.792803317433403
2774,8263-QMNTJ,0,0,11.831068726429992
2761,8015-IHCGW,0,0,11.831068726429992
